,Unnamed: 0,image_id
3188,4297,ISIC_0024660
5038,6147,ISIC_0031375
325,325,ISIC_0027042
3830,4939,ISIC_0032483
1633,2742,ISIC_0029412
3338,4447,ISIC_0031816
8328,9440,ISIC_0032907
6395,7505,ISIC_0034224
1030,1030,ISIC_0027041
1693,2802,ISIC_0030230
5879,6989,ISIC_0029402
8421,9533,ISIC_0034193
1209,1209,ISIC_0027216
5182,6291,ISIC_0026833
7773,8885,ISIC_0029554
5804,6914,ISIC_0030688
3468,4577,ISIC_0027496
7505,8615,ISIC_0028357
5123,6232,ISIC_0030969
424,424,ISIC_0028920
4271,5380,ISIC_0028321
4341,5450,ISIC_0029901
5062,6171,ISIC_0031835
3417,4526,ISIC_0026184
3813,4922,ISIC_0026918
7525,8635,ISIC_0024836
4855,5964,ISIC_0032458
5376,6485,ISIC_0029804
6049,7159,ISIC_0033048
5950,7060,ISIC_0027113
129,129,ISIC_0033322
5723,6833,ISIC_0029389
7904,9016,ISIC_0025436
4340,5449,ISIC_0024451
1385,2494,ISIC_0030893
8343,9455,ISIC_0033615
8517,9629,ISIC_0034195
6389,7499,ISIC_0034286
1969,3078,ISIC_0031671
1909,3018,ISIC_0024535
5098,6207,ISIC_0032001
3253,4362,ISIC_0029009
5075,6184,ISIC_0028078
3278,4387,ISIC_0030073
4140,5249,ISIC_0026434
5231,6340,ISIC_0029916
6720,7830,ISIC_0032855
8560,9672,ISIC_0028585
357,357,ISIC_0030706
8520,9632,ISIC_0029355
1706,2815,ISIC_0025362
280,280,ISIC_0027652
1273,2382,ISIC_0032270
8140,9252,ISIC_0029650
2059,3168,ISIC_0030669
7838,8950,ISIC_0026577
3961,5070,ISIC_0028134
4431,5540,ISIC_0027965
1431,2540,ISIC_0027774
5080,6189,ISIC_0027341
5305,6414,ISIC_0025025
1499,2608,ISIC_0027544
8534,9646,ISIC_0025499
4867,5976,ISIC_0030531
7963,9075,ISIC_0025295
6298,7408,ISIC_0033984
7251,8361,ISIC_0028645
476,476,ISIC_0024426
3113,4222,ISIC_0032272
7880,8992,ISIC_0030603
290,290,ISIC_0027713
5829,6939,ISIC_0030194
4314,5423,ISIC_0031628
7407,8517,ISIC_0030592
2384,3493,ISIC_0029618
1252,2361,ISIC_0033608
3871,4980,ISIC_0024699
8466,9578,ISIC_0033066
4997,6106,ISIC_0026990
2332,3441,ISIC_0028967
4489,5598,ISIC_0028940
1147,1147,ISIC_0025154
4400,5509,ISIC_0030516
6754,7864,ISIC_0033443
7714,8825,ISIC_0028441
7539,8649,ISIC_0029898
5169,6278,ISIC_0027866
6658,7768,ISIC_0032582
2499,3608,ISIC_0032066
5372,6481,ISIC_0032485
8391,9503,ISIC_0033584
6796,7906,ISIC_0032755
652,652,ISIC_0024612
3241,4350,ISIC_0027148
3075,4184,ISIC_0028392
4007,5116,ISIC_0028753
7899,9011,ISIC_0026071
7557,8667,ISIC_0030082
2224,3333,ISIC_0026520
4807,5916,ISIC_0028838
1610,2719,ISIC_0025650
2647,3756,ISIC_0025406
6745,7855,ISIC_0032758
4776,5885,ISIC_0028296
5400,6509,ISIC_0026736
1952,3061,ISIC_0031845
6247,7357,ISIC_0034273
7120,8230,ISIC_0031194
7979,9091,ISIC_0027538
7779,8891,ISIC_0027036
1986,3095,ISIC_0031297
8741,9853,ISIC_0030387
2520,3629,ISIC_0026620
1539,2648,ISIC_0034223
4596,5705,ISIC_0031341
7090,8200,ISIC_0029499
2831,3940,ISIC_0032234
252,252,ISIC_0033200
206,206,ISIC_0032776
4602,5711,ISIC_0028949
8371,9483,ISIC_0033040
5487,6596,ISIC_0031426
1731,2840,ISIC_0027046
7430,8540,ISIC_0031311
6537,7647,ISIC_0032786
7788,8900,ISIC_0024684
329,329,ISIC_0032168
318,318,ISIC_0025507
2258,3367,ISIC_0031174
5887,6997,ISIC_0024340
232,232,ISIC_0033581
853,853,ISIC_0029947
6670,7780,ISIC_0034226
5403,6512,ISIC_0026772
2362,3471,ISIC_0025256
881,881,ISIC_0029778
7223,8333,ISIC_0028960
8633,9745,ISIC_0032455
235,235,ISIC_0034007
3477,4586,ISIC_0026550
8119,9231,ISIC_0030900
530,530,ISIC_0031702
3519,4628,ISIC_0029532
8785,9897,ISIC_0027536
3229,4338,ISIC_0025137
6451,7561,ISIC_0033106
2145,3254,ISIC_0026476
7729,8841,ISIC_0031081
979,979,ISIC_0026790
6042,7152,ISIC_0032916
5120,6229,ISIC_0028738
5010,6119,ISIC_0030595
5104,6213,ISIC_0030805
2824,3933,ISIC_0026533
2372,3481,ISIC_0027661
3974,5083,ISIC_0025382
3077,4186,ISIC_0024570
4260,5369,ISIC_0030489
2321,3430,ISIC_0031938
234,234,ISIC_0034235
7404,8514,ISIC_0025410
7839,8951,ISIC_0027639
7452,8562,ISIC_0025563
8628,9740,ISIC_0030191
6322,7432,ISIC_0033291
5125,6234,ISIC_0025138
2526,3635,ISIC_0028813
6123,7233,ISIC_0032664
5880,6990,ISIC_0027571
8882,9994,ISIC_0030877
4278,5387,ISIC_0028703
3457,4566,ISIC_0028997
4892,6001,ISIC_0030860
2765,3874,ISIC_0025866
5018,6127,ISIC_0025440
1439,2548,ISIC_0031789
7060,8170,ISIC_0026886
643,643,ISIC_0032445
4493,5602,ISIC_0026879
7744,8856,ISIC_0025655
1265,2374,ISIC_0033565
7872,8984,ISIC_0026671
4799,5908,ISIC_0025217
3389,4498,ISIC_0026259
447,447,ISIC_0029802
3119,4228,ISIC_0025236
6279,7389,ISIC_0033838
7715,8826,ISIC_0031374
7260,8370,ISIC_0024520
6907,8017,ISIC_0033864
8183,9295,ISIC_0027867
6278,7388,ISIC_0033296
5685,6795,ISIC_0031733
1328,2437,ISIC_0027888
668,668,ISIC_0028995
1912,3021,ISIC_0025320
2911,4020,ISIC_0027593
4733,5842,ISIC_0024840
4261,5370,ISIC_0026332
8766,9878,ISIC_0029781
5584,6693,ISIC_0027757
6089,7199,ISIC_0026584
2262,3371,ISIC_0027212
3557,4666,ISIC_0024648
8692,9804,ISIC_0031335
2608,3717,ISIC_0026651
1853,2962,ISIC_0024411
8883,9995,ISIC_0027950
4004,5113,ISIC_0025420
7392,8502,ISIC_0027495
5226,6335,ISIC_0028704
6009,7119,ISIC_0032691
7974,9086,ISIC_0027468
5760,6870,ISIC_0024986
1885,2994,ISIC_0025311
5739,6849,ISIC_0030432
4256,5365,ISIC_0028893
3892,5001,ISIC_0031834
6252,7362,ISIC_0034014
554,554,ISIC_0026787
8547,9659,ISIC_0030909
3237,4346,ISIC_0028193
97,97,ISIC_0025388
4999,6108,ISIC_0027207
8142,9254,ISIC_0029838
2927,4036,ISIC_0027553
7049,8159,ISIC_0027567
7305,8415,ISIC_0027129
8475,9587,ISIC_0033481
2996,4105,ISIC_0027731
6132,7242,ISIC_0031694
3346,4455,ISIC_0029171
8514,9626,ISIC_0033515
5137,6246,ISIC_0029065
4024,5133,ISIC_0031129
6141,7251,ISIC_0027654
3739,4848,ISIC_0024460
2441,3550,ISIC_0030547
8218,9330,ISIC_0030567
3342,4451,ISIC_0030975
8539,9651,ISIC_0024437
5469,6578,ISIC_0030205
5135,6244,ISIC_0026134
938,938,ISIC_0032636
2004,3113,ISIC_0029997
1375,2484,ISIC_0028495
354,354,ISIC_0030465
8688,9800,ISIC_0029932
245,245,ISIC_0033397
7424,8534,ISIC_0027671
4869,5978,ISIC_0029326
5394,6503,ISIC_0031744
6864,7974,ISIC_0032539
4505,5614,ISIC_0029063
3672,4781,ISIC_0026127
5109,6218,ISIC_0025787
2115,3224,ISIC_0029258
3730,4839,ISIC_0029047
7672,8782,ISIC_0028476
3767,4876,ISIC_0029175
2694,3803,ISIC_0026812
1857,2966,ISIC_0032318
2860,3969,ISIC_0027579
7924,9036,ISIC_0031473
2461,3570,ISIC_0031250
1871,2980,ISIC_0028502
4232,5341,ISIC_0031124
5352,6461,ISIC_0028574
7017,8127,ISIC_0026402
1525,2634,ISIC_0025644
5561,6670,ISIC_0026589
4177,5286,ISIC_0030788
8043,9155,ISIC_0029862
6727,7837,ISIC_0034295
2389,3498,ISIC_0032321
6417,7527,ISIC_0033096
1109,1109,ISIC_0032410
3856,4965,ISIC_0025762
5239,6348,ISIC_0030051
3589,4698,ISIC_0031884
1596,2705,ISIC_0026668
7422,8532,ISIC_0025946
5023,6132,ISIC_0024350
1193,1193,ISIC_0030665
3273,4382,ISIC_0031854
5922,7032,ISIC_0027548
3524,4633,ISIC_0029503
5170,6279,ISIC_0029777
5071,6180,ISIC_0026776
2920,4029,ISIC_0026570
5727,6837,ISIC_0029430
2338,3447,ISIC_0030315
8636,9748,ISIC_0029930
1847,2956,ISIC_0024829
2238,3347,ISIC_0028805
8751,9863,ISIC_0030280
7499,8609,ISIC_0024808
7593,8703,ISIC_0028202
2163,3272,ISIC_0024580
963,963,ISIC_0034221
3498,4607,ISIC_0026165
3669,4778,ISIC_0029649
6639,7749,ISIC_0034032
8077,9189,ISIC_0030210
1628,2737,ISIC_0029805
7656,8766,ISIC_0030444
340,340,ISIC_0027037
6299,7409,ISIC_0032640
2605,3714,ISIC_0024804
5660,6770,ISIC_0028633
3565,4674,ISIC_0028245
1309,2418,ISIC_0028680
5289,6398,ISIC_0024502
7056,8166,ISIC_0028581
5764,6874,ISIC_0031660
8456,9568,ISIC_0032996
1329,2438,ISIC_0024370
106,106,ISIC_0031639
2616,3725,ISIC_0027869
7465,8575,ISIC_0025225
3505,4614,ISIC_0032502
4192,5301,ISIC_0027511
1424,2533,ISIC_0030800
518,518,ISIC_0027527
744,744,ISIC_0029115
5503,6612,ISIC_0027674
4161,5270,ISIC_0028125
7999,9111,ISIC_0028865
2638,3747,ISIC_0030911
5828,6938,ISIC_0027410
6071,7181,ISIC_0030851
7910,9022,ISIC_0028447
2624,3733,ISIC_0030743
453,453,ISIC_0025805
3588,4697,ISIC_0024713
5976,7086,ISIC_0033112
3447,4556,ISIC_0026762
6281,7391,ISIC_0033990
5145,6254,ISIC_0024894
2213,3322,ISIC_0027124
1755,2864,ISIC_0029337
1446,2555,ISIC_0029899
5063,6172,ISIC_0028629
6885,7995,ISIC_0033822
2179,3288,ISIC_0025966
5907,7017,ISIC_0027086
3290,4399,ISIC_0025917
3325,4434,ISIC_0024588
384,384,ISIC_0027771
162,162,ISIC_0033761
4929,6038,ISIC_0030958
8650,9762,ISIC_0026729
2021,3130,ISIC_0031332
2128,3237,ISIC_0031653
7164,8274,ISIC_0031447
1947,3056,ISIC_0025723
5150,6259,ISIC_0028783
2696,3805,ISIC_0027605
5362,6471,ISIC_0026684
433,433,ISIC_0031591
3456,4565,ISIC_0028248
3074,4183,ISIC_0028246
5867,6977,ISIC_0025008
8295,9407,ISIC_0032939
1910,3019,ISIC_0026824
6927,8037,ISIC_0032588
894,894,ISIC_0027463
5490,6599,ISIC_0030831
2553,3662,ISIC_0029426
7547,8657,ISIC_0032112
4697,5806,ISIC_0032332
3774,4883,ISIC_0031846
2550,3659,ISIC_0026792
7459,8569,ISIC_0027988
8378,9490,ISIC_0032528
2517,3626,ISIC_0027485
5478,6587,ISIC_0026840
239,239,ISIC_0033449
4420,5529,ISIC_0030696
1597,2706,ISIC_0025301
1700,2809,ISIC_0024432
6454,7564,ISIC_0033714
4440,5549,ISIC_0024391
7976,9088,ISIC_0029771
4274,5383,ISIC_0030601
6788,7898,ISIC_0033960
4950,6059,ISIC_0024768
2873,3982,ISIC_0029550
4002,5111,ISIC_0031538
7966,9078,ISIC_0031573
6989,8099,ISIC_0029814
1964,3073,ISIC_0030013
6533,7643,ISIC_0033404
7361,8471,ISIC_0032163
5395,6504,ISIC_0030728
5557,6666,ISIC_0029717
5079,6188,ISIC_0032289
617,617,ISIC_0031961
6291,7401,ISIC_0034184
2684,3793,ISIC_0028712
478,478,ISIC_0026044
6522,7632,ISIC_0033067
5140,6249,ISIC_0027520
5230,6339,ISIC_0029996
6826,7936,ISIC_0032911
1064,1064,ISIC_0029227
7631,8741,ISIC_0029191
4880,5989,ISIC_0031952
8307,9419,ISIC_0028252
1333,2442,ISIC_0025250
164,164,ISIC_0033280
1222,2331,ISIC_0024669
3636,4745,ISIC_0027185
7921,9033,ISIC_0026048
4835,5944,ISIC_0025497
5592,6701,ISIC_0026519
6581,7691,ISIC_0033104
6540,7650,ISIC_0033698
1310,2419,ISIC_0025244
3500,4609,ISIC_0031655
4165,5274,ISIC_0025216
3736,4845,ISIC_0030527
7102,8212,ISIC_0032291
3809,4918,ISIC_0024645
3469,4578,ISIC_0029762
951,951,ISIC_0033701
8264,9376,ISIC_0028658
32,32,ISIC_0031017
174,174,ISIC_0033437
268,268,ISIC_0032215
6575,7685,ISIC_0030420
5069,6178,ISIC_0031868
6315,7425,ISIC_0032815
2923,4032,ISIC_0030921
3837,4946,ISIC_0025186
8630,9742,ISIC_0025331
5456,6565,ISIC_0025893
19,19,ISIC_0032129
4198,5307,ISIC_0024354
41,41,ISIC_0029161
6998,8108,ISIC_0028734
5385,6494,ISIC_0029415
482,482,ISIC_0030346
7790,8902,ISIC_0026023
6019,7129,ISIC_0030462
1379,2488,ISIC_0025932
1448,2557,ISIC_0026395
3012,4121,ISIC_0026240
7249,8359,ISIC_0029382
5676,6786,ISIC_0031474
441,441,ISIC_0025529
360,360,ISIC_0029770
4122,5231,ISIC_0024921
8071,9183,ISIC_0030434
4498,5607,ISIC_0031899
3467,4576,ISIC_0026999
3180,4289,ISIC_0027200
1255,2364,ISIC_0032775
5669,6779,ISIC_0026666
6228,7338,ISIC_0033370
1876,2985,ISIC_0025843
3450,4559,ISIC_0028976
1321,2430,ISIC_0024662
8878,9990,ISIC_0027334
7693,8803,ISIC_0032175
410,410,ISIC_0030459
8321,9433,ISIC_0032791
6802,7912,ISIC_0032760
5345,6454,ISIC_0028334
2240,3349,ISIC_0025255
7669,8779,ISIC_0029733
7442,8552,ISIC_0028998
6122,7232,ISIC_0033927
520,520,ISIC_0031078
1564,2673,ISIC_0026528
445,445,ISIC_0025928
8061,9173,ISIC_0025148
469,469,ISIC_0032230
2820,3929,ISIC_0026773
2913,4022,ISIC_0028027
8276,9388,ISIC_0030479
2223,3332,ISIC_0025558
722,722,ISIC_0029764
6405,7515,ISIC_0032838
3394,4503,ISIC_0031348
2359,3468,ISIC_0025613
6186,7296,ISIC_0033345
3175,4284,ISIC_0028616
5453,6562,ISIC_0028341
2140,3249,ISIC_0031099
3571,4680,ISIC_0032117
4017,5126,ISIC_0030438
5407,6516,ISIC_0032161
8172,9284,ISIC_0024762
6863,7973,ISIC_0034200
1694,2803,ISIC_0031728
6233,7343,ISIC_0034139
4521,5630,ISIC_0024527
3368,4477,ISIC_0027032
3687,4796,ISIC_0027940
4446,5555,ISIC_0026306
7977,9089,ISIC_0027475
2454,3563,ISIC_0031199
4652,5761,ISIC_0028162
8622,9734,ISIC_0030076
8837,9949,ISIC_0024539
3820,4929,ISIC_0027362
1998,3107,ISIC_0031164
627,627,ISIC_0028650
5649,6758,ISIC_0029374
6568,7678,ISIC_0033076
6570,7680,ISIC_0034258
8189,9301,ISIC_0024683
995,995,ISIC_0031196
6852,7962,ISIC_0032943
3465,4574,ISIC_0028991
1904,3013,ISIC_0029347
8099,9211,ISIC_0025540
7633,8743,ISIC_0024476
847,847,ISIC_0030123
281,281,ISIC_0027218
726,726,ISIC_0027859
7208,8318,ISIC_0027707
5517,6626,ISIC_0028012
5059,6168,ISIC_0031790
443,443,ISIC_0025075
1862,2971,ISIC_0028542
2882,3991,ISIC_0026308
5921,7031,ISIC_0025547
939,939,ISIC_0033270
2542,3651,ISIC_0025057
7801,8913,ISIC_0026600
5964,7074,ISIC_0032910
2251,3360,ISIC_0027136
4612,5721,ISIC_0025098
8805,9917,ISIC_0024470
7577,8687,ISIC_0029881
5549,6658,ISIC_0031695
5491,6600,ISIC_0029294
5461,6570,ISIC_0025745
301,301,ISIC_0024672
8761,9873,ISIC_0026149
8579,9691,ISIC_0029659
1279,2388,ISIC_0026876
200,200,ISIC_0033321
5017,6126,ISIC_0028536
5612,6721,ISIC_0025173
4787,5896,ISIC_0030938
8891,10003,ISIC_0029141
561,561,ISIC_0027192
2071,3180,ISIC_0025325
5124,6233,ISIC_0031911
1767,2876,ISIC_0031651
4082,5191,ISIC_0031067
4430,5539,ISIC_0025933
8231,9343,ISIC_0031322
7035,8145,ISIC_0027348
6117,7227,ISIC_0033253
6641,7751,ISIC_0033406
1214,2323,ISIC_0031901
6586,7696,ISIC_0032659
6621,7731,ISIC_0033940
1627,2736,ISIC_0029129
5833,6943,ISIC_0027907
6248,7358,ISIC_0032805
2459,3568,ISIC_0029274
4134,5243,ISIC_0026077
587,587,ISIC_0028702
4564,5673,ISIC_0026925
719,719,ISIC_0027509
8865,9977,ISIC_0031506
830,830,ISIC_0029070
1083,1083,ISIC_0025387
655,655,ISIC_0031537
7495,8605,ISIC_0031363
2244,3353,ISIC_0030302
7923,9035,ISIC_0031131
3226,4335,ISIC_0030166
3244,4353,ISIC_0027259
4603,5712,ISIC_0027891
1420,2529,ISIC_0027609
3323,4432,ISIC_0024568
1107,1107,ISIC_0031002
4864,5973,ISIC_0029643
5681,6791,ISIC_0028453
6436,7546,ISIC_0034030
5789,6899,ISIC_0026006
8679,9791,ISIC_0029315
4494,5603,ISIC_0028799
3432,4541,ISIC_0029684
3567,4676,ISIC_0029663
2877,3986,ISIC_0032398
2654,3763,ISIC_0030570
1180,1180,ISIC_0024994
3218,4327,ISIC_0027325
2409,3518,ISIC_0024598
659,659,ISIC_0027681
6781,7891,ISIC_0032708
442,442,ISIC_0026481
4672,5781,ISIC_0025022
946,946,ISIC_0034291
2058,3167,ISIC_0031997
3582,4691,ISIC_0027592
1976,3085,ISIC_0031207
8797,9909,ISIC_0027580
3213,4322,ISIC_0026965
5942,7052,ISIC_0029187
5138,6247,ISIC_0026962
5862,6972,ISIC_0027099
1068,1068,ISIC_0029676
5292,6401,ISIC_0027929
8390,9502,ISIC_0032607
8496,9608,ISIC_0034080
369,369,ISIC_0026634
5690,6800,ISIC_0030609
406,406,ISIC_0025703
4020,5129,ISIC_0031179
590,590,ISIC_0029841
2385,3494,ISIC_0030204
6495,7605,ISIC_0034060
3088,4197,ISIC_0029440
6542,7652,ISIC_0033220
393,393,ISIC_0028200
6657,7767,ISIC_0033244
3659,4768,ISIC_0027274
4762,5871,ISIC_0029716
5785,6895,ISIC_0024378
654,654,ISIC_0027064
6368,7478,ISIC_0033298
7059,8169,ISIC_0024674
4189,5298,ISIC_0028794
1073,1073,ISIC_0026416
416,416,ISIC_0030522
4887,5996,ISIC_0028974
4766,5875,ISIC_0024444
4735,5844,ISIC_0031414
7542,8652,ISIC_0024352
1005,1005,ISIC_0031133
8581,9693,ISIC_0030586
8439,9551,ISIC_0033741
2077,3186,ISIC_0026036
6862,7972,ISIC_0033875
607,607,ISIC_0031352
506,506,ISIC_0024758
4659,5768,ISIC_0028663
6142,7252,ISIC_0029656
2766,3875,ISIC_0025877
142,142,ISIC_0033201
4054,5163,ISIC_0029186
669,669,ISIC_0026523
1475,2584,ISIC_0026091
5320,6429,ISIC_0029670
6246,7356,ISIC_0033334
2480,3589,ISIC_0032073
925,925,ISIC_0032643
6853,7963,ISIC_0033723
1206,1206,ISIC_0025771
1946,3055,ISIC_0030072
903,903,ISIC_0024498
5594,6703,ISIC_0028755
1545,2654,ISIC_0034026
2617,3726,ISIC_0026910
5645,6754,ISIC_0030273
493,493,ISIC_0030649
5899,7009,ISIC_0031713
3778,4887,ISIC_0029478
4319,5428,ISIC_0027078
1801,2910,ISIC_0025818
6956,8066,ISIC_0026761
2747,3856,ISIC_0030668
153,153,ISIC_0033716
987,987,ISIC_0031897
1681,2790,ISIC_0031175
6147,7257,ISIC_0027847
1425,2534,ISIC_0027365
4436,5545,ISIC_0029442
2818,3927,ISIC_0031357
90,90,ISIC_0029308
600,600,ISIC_0031808
538,538,ISIC_0025086
6196,7306,ISIC_0032651
1200,1200,ISIC_0031799
2599,3708,ISIC_0026980
700,700,ISIC_0024312
4095,5204,ISIC_0031073
8770,9882,ISIC_0032897
7284,8394,ISIC_0025386
5039,6148,ISIC_0028532
2567,3676,ISIC_0024523
8198,9310,ISIC_0028909
4930,6039,ISIC_0030848
5012,6121,ISIC_0025212
6050,7160,ISIC_0033870
2700,3809,ISIC_0032467
7531,8641,ISIC_0025074
835,835,ISIC_0031132
7901,9013,ISIC_0032186
3526,4635,ISIC_0032121
4582,5691,ISIC_0030811
914,914,ISIC_0033305
6590,7700,ISIC_0033115
1396,2505,ISIC_0030778
7739,8851,ISIC_0028183
3855,4964,ISIC_0028521
7039,8149,ISIC_0030074
485,485,ISIC_0029991
7596,8706,ISIC_0028151
7740,8852,ISIC_0026108
3675,4784,ISIC_0027245
4839,5948,ISIC_0025872
8319,9431,ISIC_0032880
2190,3299,ISIC_0028668
5470,6579,ISIC_0029350
3319,4428,ISIC_0028241
8736,9848,ISIC_0026549
8340,9452,ISIC_0033907
978,978,ISIC_0033829
5359,6468,ISIC_0031347
326,326,ISIC_0030721
2689,3798,ISIC_0027384
1239,2348,ISIC_0026163
2275,3384,ISIC_0028694
5774,6884,ISIC_0031385
6044,7154,ISIC_0025619
507,507,ISIC_0030636
6628,7738,ISIC_0033255
7897,9009,ISIC_0027535
4704,5813,ISIC_0025441
8241,9353,ISIC_0027607
176,176,ISIC_0033195
8347,9459,ISIC_0034163
7849,8961,ISIC_0028982
224,224,ISIC_0033088
1024,1024,ISIC_0028826
257,257,ISIC_0034003
559,559,ISIC_0026378
6739,7849,ISIC_0032920
7021,8131,ISIC_0028573
4476,5585,ISIC_0024978
1050,1050,ISIC_0027275
4061,5170,ISIC_0032286
8305,9417,ISIC_0029808
3843,4952,ISIC_0030703
3396,4505,ISIC_0029944
5219,6328,ISIC_0025741
1355,2464,ISIC_0029230
6421,7531,ISIC_0033342
8240,9352,ISIC_0025956
7477,8587,ISIC_0026222
8737,9849,ISIC_0032356
7447,8557,ISIC_0026404
4706,5815,ISIC_0024487
5279,6388,ISIC_0026199
8899,10011,ISIC_0033550
4387,5496,ISIC_0025572
8342,9454,ISIC_0033225
8337,9449,ISIC_0033596
7085,8195,ISIC_0030933
5336,6445,ISIC_0028005
7548,8658,ISIC_0031306
6232,7342,ISIC_0032783
6483,7593,ISIC_0034292
2725,3834,ISIC_0024765
1098,1098,ISIC_0031309
6166,7276,ISIC_0028800
5733,6843,ISIC_0031418
6733,7843,ISIC_0033934
1010,1010,ISIC_0029107
541,541,ISIC_0024471
5596,6705,ISIC_0032363
4861,5970,ISIC_0026373
5746,6856,ISIC_0028385
3973,5082,ISIC_0024607
1921,3030,ISIC_0031403
4285,5394,ISIC_0030254
5795,6905,ISIC_0032364
1864,2973,ISIC_0031531
4339,5448,ISIC_0027980
2566,3675,ISIC_0029266
2869,3978,ISIC_0030262
6017,7127,ISIC_0033402
2162,3271,ISIC_0030235
276,276,ISIC_0030542
8542,9654,ISIC_0029030
5353,6462,ISIC_0028716
8546,9658,ISIC_0030038
4300,5409,ISIC_0025010
4102,5211,ISIC_0030834
1497,2606,ISIC_0034255
7240,8350,ISIC_0030610
6584,7694,ISIC_0032693
4255,5364,ISIC_0030216
131,131,ISIC_0033041
4545,5654,ISIC_0030040
2652,3761,ISIC_0025738
1337,2446,ISIC_0025249
3282,4391,ISIC_0024920
8663,9775,ISIC_0029533
2988,4097,ISIC_0027206
8795,9907,ISIC_0026626
351,351,ISIC_0025874
5356,6465,ISIC_0032282
388,388,ISIC_0027367
6806,7916,ISIC_0032627
2826,3935,ISIC_0024404
5738,6848,ISIC_0029615
7891,9003,ISIC_0027922
803,803,ISIC_0026248
2990,4099,ISIC_0030775
4796,5905,ISIC_0024341
7203,8313,ISIC_0027150
1999,3108,ISIC_0029998
4279,5388,ISIC_0025435
7101,8211,ISIC_0030840
6682,7792,ISIC_0032639
5982,7092,ISIC_0030303
6932,8042,ISIC_0033656
3407,4516,ISIC_0030221
876,876,ISIC_0027202
7644,8754,ISIC_0030425
3007,4116,ISIC_0027637
3221,4330,ISIC_0026983
2063,3172,ISIC_0027703
6184,7294,ISIC_0032009
7086,8196,ISIC_0025043
395,395,ISIC_0027287
2930,4039,ISIC_0025944
1763,2872,ISIC_0031407
5618,6727,ISIC_0027898
6994,8104,ISIC_0029704
2547,3656,ISIC_0025024
8543,9655,ISIC_0031359
5539,6648,ISIC_0026031
2619,3728,ISIC_0031625
2209,3318,ISIC_0029184
5037,6146,ISIC_0031740
1487,2596,ISIC_0032959
2571,3680,ISIC_0027061
916,916,ISIC_0031428
270,270,ISIC_0025157
6810,7920,ISIC_0032713
8396,9508,ISIC_0032748
6765,7875,ISIC_0033224
5313,6422,ISIC_0025961
2177,3286,ISIC_0031234
4927,6036,ISIC_0029185
966,966,ISIC_0034280
2222,3331,ISIC_0031777
1353,2462,ISIC_0028155
8423,9535,ISIC_0032402
298,298,ISIC_0025777
2175,3284,ISIC_0032025
7266,8376,ISIC_0028390
2245,3354,ISIC_0028812
2017,3126,ISIC_0024357
6076,7186,ISIC_0033625
8483,9595,ISIC_0032578
6056,7166,ISIC_0029953
7614,8724,ISIC_0026437
7590,8700,ISIC_0031019
1804,2913,ISIC_0031986
3955,5064,ISIC_0025991
630,630,ISIC_0027018
4451,5560,ISIC_0025565
8022,9134,ISIC_0024916
3365,4474,ISIC_0030480
4129,5238,ISIC_0028244
8533,9645,ISIC_0028014
1917,3026,ISIC_0024364
448,448,ISIC_0027969
7586,8696,ISIC_0027540
4009,5118,ISIC_0032351
4053,5162,ISIC_0032122
8830,9942,ISIC_0024800
7639,8749,ISIC_0025051
6194,7304,ISIC_0033944
866,866,ISIC_0029427
5216,6325,ISIC_0031139
2940,4049,ISIC_0031656
4418,5527,ISIC_0025233
260,260,ISIC_0034037
215,215,ISIC_0033056
1169,1169,ISIC_0033780
5823,6933,ISIC_0030460
8366,9478,ISIC_0033395
5276,6385,ISIC_0029259
1243,2352,ISIC_0033092
2948,4057,ISIC_0031532
6282,7392,ISIC_0032937
5223,6332,ISIC_0026757
7595,8705,ISIC_0028689
6860,7970,ISIC_0033191
5659,6768,ISIC_0025959
3371,4480,ISIC_0024990
2613,3722,ISIC_0027456
47,47,ISIC_0032013
1430,2539,ISIC_0026593
2886,3995,ISIC_0026000
7092,8202,ISIC_0031956
6048,7158,ISIC_0033348
4109,5218,ISIC_0026405
4450,5559,ISIC_0031717
27,27,ISIC_0030698
6891,8001,ISIC_0033923
4378,5487,ISIC_0029842
8336,9448,ISIC_0033572
2662,3771,ISIC_0030524
7589,8699,ISIC_0027073
5869,6979,ISIC_0028804
5097,6206,ISIC_0027773
2946,4055,ISIC_0028769
7859,8971,ISIC_0030635
614,614,ISIC_0032235
1605,2714,ISIC_0026213
1735,2844,ISIC_0026118
165,165,ISIC_0033212
1357,2466,ISIC_0032384
8001,9113,ISIC_0025237
3115,4224,ISIC_0026200
2378,3487,ISIC_0026168
105,105,ISIC_0032304
4937,6046,ISIC_0029761
1217,2326,ISIC_0029404
1723,2832,ISIC_0027229
2580,3689,ISIC_0031256
3434,4543,ISIC_0030853
1166,1166,ISIC_0033256
161,161,ISIC_0033973
8015,9127,ISIC_0027873
3859,4968,ISIC_0025586
7645,8755,ISIC_0026029
7364,8474,ISIC_0025562
394,394,ISIC_0029100
7762,8874,ISIC_0027091
4372,5481,ISIC_0026146
865,865,ISIC_0029320
8697,9809,ISIC_0028190
5483,6592,ISIC_0030146
5056,6165,ISIC_0025393
4416,5525,ISIC_0030200
5808,6918,ISIC_0028636
1611,2720,ISIC_0029083
4685,5794,ISIC_0024533
7691,8801,ISIC_0028905
3017,4126,ISIC_0027617
6758,7868,ISIC_0033087
7154,8264,ISIC_0029504
2353,3462,ISIC_0025274
2306,3415,ISIC_0026075
